,InvoiceDate,StockCode,Quantity,TotalPrice,Week,Weekday,Day,UnitPrice,Revenue,ProductCategory
326,08-04-2021 12:54,5879,90,90,14,Thursday,8,1,90.95146845,Automotive
327,03-12-2022 15:01,1566,63,5040,48,Saturday,3,80,5350.924982,Automotive
328,04-12-2021 01:23,7465,9,81,48,Saturday,4,9,86.9397894,Books
329,04-10-2020 20:50,4550,83,1909,40,Sunday,4,23,2019.547844,Sports
330,04-03-2022 08:30,9123,71,5964,9,Friday,4,84,6267.307522,Food
331,16-09-2023 00:01,8073,31,93,37,Saturday,16,3,96.23030906,Books
332,21-09-2022 23:38,5727,46,1150,38,Wednesday,21,25,1262.567522,Toys
333,27-04-2020 21:13,5116,17,1598,17,Monday,27,94,1502.49181,Food
334,23-06-2022 07:18,6252,76,3040,25,Thursday,23,40,3228.724308,Health & Beauty
335,14-09-2021 11:18,2985,94,7520,37,Tuesday,14,80,7223.472555,Food
336,14-09-2022 10:42,3898,4,320,37,Wednesday,14,80,349.5141892,Sports
337,15-01-2022 22:34,6031,85,3825,2,Saturday,15,45,3820.150235,Health & Beauty
338,26-09-2023 17:21,1447,73,1825,39,Tuesday,26,25,1926.46593,Clothing
339,27-02-2023 17:19,8521,65,6435,9,Monday,27,99,6524.00729,Automotive
340,18-09-2021 20:19,5129,5,190,37,Saturday,18,38,203.5256709,Toys
341,29-09-2020 06:48,7004,57,2964,39,Tuesday,29,52,2941.18228,Jewelry
342,02-05-2022 06:51,7384,98,7742,18,Monday,2,79,7962.295538,Automotive
343,14-12-2021 19:39,9757,54,3780,50,Tuesday,14,70,4048.440577,Home & Garden
344,19-04-2021 21:20,3975,24,840,16,Monday,19,35,770.8173206,Books
345,04-08-2022 22:04,5925,59,3422,31,Thursday,4,58,3267.639374,Books
346,08-01-2023 04:20,6580,38,2166,2,Sunday,8,57,2132.961748,Electronics
347,22-08-2022 10:40,8405,66,6402,34,Monday,22,97,6077.44565,Health & Beauty
348,05-03-2020 13:25,3914,82,7790,9,Thursday,5,95,7470.55039,Clothing
349,25-09-2021 01:10,9317,22,1738,38,Saturday,25,79,1856.678451,Jewelry
350,23-03-2023 18:21,7197,12,156,12,Thursday,23,13,170.7294142,Automotive
351,28-10-2021 13:49,1663,7,70,43,Thursday,28,10,71.2237766,Jewelry
352,29-08-2020 00:01,2786,100,7400,34,Saturday,29,74,8049.654392,Books
353,21-04-2020 07:19,4595,47,4136,16,Tuesday,21,88,4399.240659,Automotive
354,10-12-2020 15:55,2818,59,4661,49,Thursday,10,79,4503.438922,Jewelry
355,07-09-2021 23:46,5343,9,369,36,Tuesday,7,41,349.9241408,Jewelry
356,17-01-2023 19:36,6560,95,6080,3,Tuesday,17,64,5655.604147,Health & Beauty
357,13-08-2023 02:51,7032,25,2375,33,Sunday,13,95,2372.960636,Books
358,14-10-2020 05:21,6220,34,850,41,Wednesday,14,25,801.8761075,Clothing
359,08-02-2020 00:05,2324,20,1560,5,Saturday,8,78,1591.248526,Jewelry
360,06-05-2023 08:47,4917,35,210,18,Saturday,6,6,204.6189701,Toys
361,04-12-2022 13:22,3046,71,6106,49,Sunday,4,86,6197.559409,Books
362,24-01-2021 00:06,6597,66,1188,4,Sunday,24,18,1085.434205,Sports
363,31-05-2020 22:08,5729,83,1743,22,Sunday,31,21,1616.24104,Health & Beauty
364,21-02-2021 13:33,9019,59,1062,8,Sunday,21,18,1006.96056,Sports
365,07-05-2022 02:58,1730,44,4268,18,Saturday,7,97,4428.472065,Food
366,02-03-2021 12:18,2704,77,5621,9,Tuesday,2,73,5770.69174,Food
367,17-02-2020 04:50,2083,86,6020,7,Monday,17,70,5475.294924,Electronics
368,16-10-2021 02:16,1537,84,6216,41,Saturday,16,74,6451.960604,Sports
369,27-05-2020 14:04,5252,59,3835,21,Wednesday,27,65,3639.537452,Clothing
370,30-04-2022 23:18,4838,61,2074,17,Saturday,30,34,1963.350065,Clothing
371,16-11-2022 17:37,1648,93,1209,46,Wednesday,16,13,1244.999307,Toys
372,06-02-2020 02:12,4572,57,1425,5,Thursday,6,25,1325.338748,Toys
373,23-08-2021 03:13,4353,86,5332,34,Monday,23,62,4851.410525,Automotive
374,06-09-2020 13:28,5791,14,126,36,Sunday,6,9,130.5932065,Electronics
375,25-04-2020 10:59,2213,35,1190,16,Saturday,25,34,1075.610351,Jewelry
376,18-09-2023 21:07,9234,12,180,38,Monday,18,15,195.0035725,Food
377,06-08-2020 08:31,3119,1,89,31,Thursday,6,89,83.61760901,Jewelry
378,30-04-2023 20:08,6916,81,4131,18,Sunday,30,51,4266.466673,Food
379,10-11-2021 00:42,4669,9,324,45,Wednesday,10,36,309.6849939,Jewelry
380,30-06-2022 13:41,1020,39,702,26,Thursday,30,18,772.051109,Home & Garden
381,16-09-2023 08:58,4960,68,6324,37,Saturday,16,93,5769.387051,Health & Beauty
382,22-05-2023 16:13,6545,38,3116,21,Monday,22,82,3281.389176,Toys
383,29-01-2020 16:01,8217,56,896,4,Wednesday,29,16,811.5203616,Toys
384,20-02-2020 00:52,7796,40,2040,7,Thursday,20,51,2146.506079,Sports
385,05-04-2020 11:09,5332,77,4312,14,Sunday,5,56,4203.725833,Health & Beauty
386,14-12-2021 09:25,7413,4,220,50,Tuesday,14,55,201.9475995,Food
387,30-07-2022 00:44,8778,50,900,30,Saturday,30,18,943.4380586,Health & Beauty
388,12-06-2020 15:51,9326,60,1320,23,Friday,12,22,1254.111658,Electronics
389,26-03-2020 23:39,1047,36,1368,12,Thursday,26,38,1385.422959,Home & Garden
390,16-06-2023 08:18,3080,58,1334,24,Friday,16,23,1273.591566,Clothing
391,20-03-2022 14:04,3009,58,3654,12,Sunday,20,63,3924.054803,Health & Beauty
392,06-09-2021 04:37,8220,43,3569,36,Monday,6,83,3921.946611,Sports
393,05-11-2022 03:03,2788,30,2880,44,Saturday,5,96,2801.69473,Jewelry
394,21-07-2021 21:15,6671,79,158,29,Wednesday,21,2,150.958938,Home & Garden
395,10-04-2023 00:40,7317,7,266,15,Monday,10,38,280.8235862,Jewelry
396,12-05-2020 02:48,5029,3,252,19,Tuesday,12,84,231.4899689,Clothing
397,27-08-2020 17:35,9588,25,925,34,Thursday,27,37,895.0105747,Clothing
398,23-05-2021 04:47,6479,67,134,21,Sunday,23,2,131.2120573,Jewelry
399,24-06-2022 20:06,4330,86,7482,25,Friday,24,87,7502.507215,Jewelry
400,26-01-2021 04:57,3905,73,5986,4,Tuesday,26,82,5909.112089,Automotive
401,24-05-2023 17:43,5559,64,3904,21,Wednesday,24,61,4274.727878,Food
402,05-10-2022 00:30,3646,8,552,40,Wednesday,5,69,510.8170998,Toys
403,26-02-2023 15:32,5936,3,153,9,Sunday,26,51,143.3621077,Clothing
404,04-08-2022 14:03,3991,74,4736,31,Thursday,4,64,4372.490735,Jewelry
405,26-02-2021 00:50,7262,98,2254,8,Friday,26,23,2340.082501,Clothing
406,17-02-2021 09:00,3553,17,1003,7,Wednesday,17,59,949.5471205,Books
407,22-07-2022 14:57,9518,2,70,29,Friday,22,35,75.1809651,Electronics
408,25-09-2023 16:42,4157,54,2106,39,Monday,25,39,1959.556273,Electronics
409,06-10-2021 11:21,5287,22,968,40,Wednesday,6,44,989.1386841,Sports
410,23-08-2023 22:55,9208,54,5130,34,Wednesday,23,95,5248.267396,Food
411,11-09-2021 13:12,6134,75,5175,36,Saturday,11,69,5475.9296,Food
412,25-07-2023 12:54,8146,42,3738,30,Tuesday,25,89,3532.300237,Sports
413,01-09-2022 03:57,9417,45,1935,35,Thursday,1,43,2001.440585,Clothing
414,21-06-2022 22:36,4667,79,3476,25,Tuesday,21,44,3265.598461,Clothing
415,03-07-2023 02:12,5654,89,5429,27,Monday,3,61,5035.92654,Jewelry
416,03-07-2021 08:16,8774,70,3710,26,Saturday,3,53,3839.098364,Electronics
417,04-01-2023 12:55,5283,44,1320,1,Wednesday,4,30,1267.468622,Toys
418,23-11-2022 12:15,5351,46,2622,47,Wednesday,23,57,2672.772042,Toys
419,01-06-2020 02:39,4360,28,196,22,Monday,1,7,199.0898776,Health & Beauty
420,09-06-2023 13:25,1206,23,2001,23,Friday,9,87,1967.616013,Toys
421,14-07-2022 13:34,5892,31,1674,28,Thursday,14,54,1612.51393,Toys
422,27-05-2023 14:48,6346,36,252,21,Saturday,27,7,268.8773024,Food
423,10-07-2022 21:47,2319,20,1880,28,Sunday,10,94,2001.834959,Books
424,28-06-2022 10:13,6153,16,944,26,Tuesday,28,59,890.7404883,Home & Garden
425,26-07-2020 04:14,6168,39,663,30,Sunday,26,17,684.0776096,Jewelry
426,06-07-2021 03:24,8942,2,52,27,Tuesday,6,26,55.42807567,Clothing
427,14-06-2023 20:54,6574,65,3575,24,Wednesday,14,55,3669.103378,Home & Garden
428,24-07-2023 05:26,6240,78,780,30,Monday,24,10,802.0155619,Clothing
429,31-03-2021 11:22,3215,19,1691,13,Wednesday,31,89,1642.806515,Sports
430,09-11-2020 04:10,2631,43,989,45,Monday,9,23,939.5166736,Home & Garden
431,23-08-2021 16:50,6062,90,1440,34,Monday,23,16,1555.971195,Automotive
432,15-04-2022 21:26,6461,3,270,15,Friday,15,90,267.9962089,Electronics
433,12-11-2022 07:26,8552,47,94,45,Saturday,12,2,92.97680547,Clothing
434,12-11-2021 07:20,9235,6,18,45,Friday,12,3,17.66171756,Toys
435,07-09-2023 03:01,5846,15,105,36,Thursday,7,7,103.8542275,Toys
436,30-09-2023 00:05,5705,64,448,39,Saturday,30,7,477.0853685,Health & Beauty
437,12-12-2022 00:21,2694,41,3895,50,Monday,12,95,3783.103802,Home & Garden
438,07-01-2020 03:30,4603,49,2548,1,Tuesday,7,52,2431.330614,Sports
439,11-11-2022 18:30,2435,25,2475,45,Friday,11,99,2320.592462,Jewelry
440,07-10-2023 16:36,2445,74,1776,40,Saturday,7,24,1806.332003,Clothing
441,30-08-2020 17:37,7555,99,594,35,Sunday,30,6,550.0658542,Health & Beauty
442,28-12-2021 05:30,9653,47,188,52,Tuesday,28,4,177.5675308,Books
443,16-01-2021 17:56,7362,76,5320,2,Saturday,16,70,5339.33412,Health & Beauty
444,24-08-2021 09:18,8877,73,3066,34,Tuesday,24,42,2818.719536,Sports
445,17-06-2020 00:14,1656,52,1040,24,Wednesday,17,20,1064.505749,Food
446,17-09-2021 01:52,2730,51,969,37,Friday,17,19,932.4866282,Home & Garden
447,28-08-2020 19:04,8725,28,924,34,Friday,28,33,891.3379882,Books
448,09-08-2022 21:57,5550,87,6090,32,Tuesday,9,70,6093.304163,Automotive
449,12-09-2023 07:22,8780,65,520,37,Tuesday,12,8,477.336856,Health & Beauty
450,11-10-2023 06:19,7709,100,7700,41,Wednesday,11,77,7299.639447,Food
451,26-03-2023 22:19,2345,76,304,13,Sunday,26,4,310.7978844,Jewelry
452,05-03-2021 21:32,9218,16,1056,9,Friday,5,66,1023.174351,Food
453,21-08-2020 07:25,7606,65,4355,33,Friday,21,67,4664.947099,Automotive
454,23-03-2021 22:26,4020,3,75,12,Tuesday,23,25,68.73239448,Books
455,06-01-2020 10:52,5057,76,5548,1,Monday,6,73,5965.476387,Clothing
456,16-01-2021 16:32,5322,41,2501,2,Saturday,16,61,2364.112695,Automotive
457,18-09-2023 20:17,9228,87,5394,38,Monday,18,62,5775.080449,Books
458,26-03-2022 15:03,5496,41,2091,12,Saturday,26,51,2016.829749,Toys
459,06-10-2022 19:40,4609,40,2040,40,Thursday,6,51,2225.773218,Toys
460,24-06-2020 21:39,6010,70,5670,25,Wednesday,24,81,5573.369513,Home & Garden
461,02-04-2023 05:22,7107,87,1131,14,Sunday,2,13,1018.043567,Home & Garden
462,20-07-2023 04:59,2483,11,242,29,Thursday,20,22,223.8653058,Toys
463,26-09-2020 07:36,6762,5,395,38,Saturday,26,79,433.2131918,Sports
464,25-05-2023 01:49,6320,86,5332,21,Thursday,25,62,5268.266462,Food
465,20-02-2020 01:56,8055,2,2,7,Thursday,20,1,2.149568151,Home & Garden
466,24-06-2023 09:26,5821,9,891,25,Saturday,24,99,845.4715752,Clothing
467,08-07-2022 07:48,1733,15,1095,27,Friday,8,73,1100.590063,Health & Beauty
468,15-11-2022 01:54,4885,50,2100,46,Tuesday,15,42,2113.941105,Clothing
469,03-09-2022 06:53,9354,20,1460,35,Saturday,3,73,1314.364467,Sports
470,18-12-2022 15:08,4826,87,1653,51,Sunday,18,19,1570.423855,Food
471,06-06-2020 00:17,7539,60,3480,22,Saturday,6,58,3469.701178,Sports
472,30-09-2020 05:44,6915,19,171,39,Wednesday,30,9,156.0154098,Sports
473,30-08-2022 03:11,5148,45,3510,35,Tuesday,30,78,3354.011489,Electronics
474,17-05-2022 01:44,7079,78,390,20,Tuesday,17,5,374.023073,Clothing
475,10-04-2021 21:17,3511,18,72,14,Saturday,10,4,66.57816407,Jewelry
476,03-10-2022 16:24,3145,17,1700,40,Monday,3,100,1634.546001,Automotive
477,13-10-2022 05:21,5893,88,1144,41,Thursday,13,13,1175.305512,Books
478,30-06-2021 09:02,8866,91,2730,26,Wednesday,30,30,2981.961972,Sports
479,27-05-2023 08:27,2894,75,750,21,Saturday,27,10,705.6710296,Electronics
480,22-09-2023 19:54,9104,65,4940,38,Friday,22,76,4528.379322,Books
481,20-12-2021 03:46,4132,82,5002,51,Monday,20,61,4950.897899,Jewelry
482,17-11-2020 21:06,7854,5,225,46,Tuesday,17,45,211.0764235,Electronics
483,07-11-2021 12:42,2513,51,4998,45,Sunday,7,98,5417.652671,Clothing
484,27-09-2021 06:52,6077,45,3555,39,Monday,27,79,3900.476452,Food
485,16-05-2020 11:07,8199,26,1716,19,Saturday,16,66,1828.12145,Health & Beauty
486,22-01-2022 02:51,6207,39,2652,3,Saturday,22,68,2750.32627,Food
487,18-01-2022 22:19,6956,26,572,3,Tuesday,18,22,570.859389,Books
488,11-02-2020 15:22,3437,95,950,6,Tuesday,11,10,1014.969098,Home & Garden
489,03-02-2020 06:37,7932,64,1408,5,Monday,3,22,1280.105457,Electronics
490,23-10-2020 20:16,6522,82,4264,42,Friday,23,52,3956.756611,Jewelry
491,23-01-2023 11:39,9651,49,2107,4,Monday,23,43,2111.786756,Books
492,13-02-2021 21:17,2386,34,2958,6,Saturday,13,87,2771.07373,Jewelry
493,18-06-2022 10:30,8620,32,2528,24,Saturday,18,79,2726.763783,Books
494,08-07-2021 04:51,2893,68,340,27,Thursday,8,5,308.6179685,Home & Garden
495,17-05-2021 03:29,2189,6,582,20,Monday,17,97,616.6312676,Food
496,16-11-2022 06:56,5580,14,434,46,Wednesday,16,31,475.0663308,Home & Garden
497,06-02-2021 00:53,1645,66,5346,5,Saturday,6,81,5801.062288,Sports
498,21-07-2021 10:37,9411,47,3572,29,Wednesday,21,76,3343.321961,Sports
499,30-09-2020 00:16,4840,16,1280,39,Wednesday,30,80,1362.002488,Books
500,04-04-2020 04:29,7507,19,1159,13,Saturday,4,61,1128.32067,Electronics
501,23-09-2021 17:58,8970,78,4134,38,Thursday,23,53,4314.387835,Clothing
502,18-01-2020 09:52,4118,26,1664,2,Saturday,18,64,1694.76832,Automotive
503,01-02-2023 18:00,8626,7,147,5,Wednesday,1,21,155.740351,Toys
504,06-04-2020 14:45,6589,10,730,14,Monday,6,73,769.4278484,Electronics
505,02-10-2020 19:28,6645,40,2960,39,Friday,2,74,2839.267645,Electronics
506,25-08-2023 05:31,3970,48,960,34,Friday,25,20,971.0888815,Clothing
507,16-08-2023 18:13,6718,25,575,33,Wednesday,16,23,571.9894158,Sports
508,26-09-2023 02:32,9225,99,1188,39,Tuesday,26,12,1117.804397,Clothing
509,21-01-2023 21:11,8660,25,600,3,Saturday,21,24,638.5628024,Health & Beauty
510,01-12-2022 04:45,4861,84,3024,48,Thursday,1,36,2812.618092,Food
511,07-02-2020 23:11,7364,92,3496,5,Friday,7,38,3259.601515,Electronics
512,07-08-2022 17:32,2469,95,475,32,Sunday,7,5,483.7323017,Electronics
513,24-06-2020 00:12,1046,58,2494,25,Wednesday,24,43,2343.098155,Automotive
514,28-02-2021 13:09,3506,88,792,9,Sunday,28,9,794.8498223,Automotive
515,27-11-2021 03:08,9713,20,1460,47,Saturday,27,73,1589.642719,Electronics
516,14-06-2021 00:15,1173,51,4692,24,Monday,14,92,4525.635891,Electronics
517,09-03-2021 16:53,9618,51,1734,10,Tuesday,9,34,1758.427473,Food
518,08-11-2021 08:32,5153,61,1708,45,Monday,8,28,1648.405823,Clothing
519,12-10-2023 04:02,6184,4,172,41,Thursday,12,43,179.9658828,Health & Beauty
520,12-12-2022 17:21,6011,17,731,50,Monday,12,43,743.8873934,Sports
521,23-02-2020 11:21,6756,24,1848,8,Sunday,23,77,1905.086743,Health & Beauty
522,31-07-2020 10:13,1289,11,495,30,Friday,31,45,449.0790115,Clothing
523,01-05-2023 06:36,1422,77,77,18,Monday,1,1,76.89726202,Books
524,25-10-2022 02:38,5393,28,560,43,Tuesday,25,20,576.8043513,Books
525,29-10-2021 06:27,4303,73,6132,43,Friday,29,84,6605.398658,Jewelry
526,19-09-2023 08:35,6321,23,1334,38,Tuesday,19,58,1357.887398,Food
527,11-04-2022 19:52,6905,85,5100,15,Monday,11,60,4657.557913,Food
528,17-02-2023 16:07,7663,72,4896,7,Friday,17,68,4861.690347,Clothing
529,05-06-2022 23:00,3660,48,3504,23,Sunday,5,73,3230.439766,Food
530,17-03-2023 11:17,6300,82,5904,11,Friday,17,72,5819.497302,Books
531,28-07-2023 14:52,7816,44,2068,30,Friday,28,47,2018.275223,Toys
532,09-07-2020 12:37,4668,32,2752,27,Thursday,9,86,3019.240545,Health & Beauty
533,28-06-2021 23:18,2011,59,1829,26,Monday,28,31,1649.07869,Health & Beauty
534,21-08-2023 06:58,6413,31,1240,34,Monday,21,40,1315.45309,Electronics
535,11-09-2022 23:21,8298,82,7626,37,Sunday,11,93,7602.504282,Books
536,04-11-2021 22:37,8307,11,715,44,Thursday,4,65,774.5894596,Electronics
537,23-01-2020 09:10,5317,68,748,3,Thursday,23,11,691.2779293,Toys
538,10-02-2021 17:20,8867,35,2485,6,Wednesday,10,71,2624.857926,Automotive
539,18-08-2022 16:35,4823,20,1740,33,Thursday,18,87,1733.861356,Toys
540,06-04-2021 04:52,8394,99,9801,14,Tuesday,6,99,10730.54903,Electronics
541,23-08-2020 09:06,5357,82,6232,34,Sunday,23,76,6619.412652,Sports
542,11-08-2023 05:09,6242,62,868,32,Friday,11,14,805.7236913,Health & Beauty
543,29-07-2022 15:39,4976,55,3850,30,Friday,29,70,3820.915523,Clothing
544,27-10-2022 23:54,4760,94,6392,43,Thursday,27,68,6475.501033,Clothing
545,30-01-2022 17:49,4980,38,2622,5,Sunday,30,69,2827.443008,Toys
546,17-08-2020 08:21,6501,51,3519,33,Monday,17,69,3427.341188,Toys
547,25-10-2020 17:09,4923,18,1440,43,Sunday,25,80,1527.422,Jewelry
548,04-12-2022 01:22,1704,52,2236,49,Sunday,4,43,2160.819856,Books
549,04-03-2021 19:06,4711,25,1425,9,Thursday,4,57,1295.442449,Home & Garden
550,26-01-2022 22:36,9893,22,1672,4,Wednesday,26,76,1784.48821,Electronics
551,10-01-2023 05:29,3453,93,2511,2,Tuesday,10,27,2300.104716,Toys
552,16-12-2021 12:25,7800,44,2816,50,Thursday,16,64,2779.590963,Health & Beauty
553,22-01-2022 02:55,5629,55,4785,3,Saturday,22,87,4424.584089,Electronics
554,05-11-2021 23:47,2105,96,8832,44,Friday,5,92,9379.209153,Automotive
555,19-09-2020 02:11,1767,87,6438,37,Saturday,19,74,5983.684728,Food
556,21-10-2020 05:41,4430,50,1050,42,Wednesday,21,21,1137.974142,Books
557,25-06-2023 01:11,3744,61,5612,26,Sunday,25,92,5959.828033,Books
558,01-03-2020 08:15,8006,67,6700,9,Sunday,1,100,7333.748136,Automotive
559,11-04-2022 19:46,7497,59,3953,15,Monday,11,67,4202.208078,Home & Garden
560,06-09-2020 18:14,4443,68,4012,36,Sunday,6,59,3783.163101,Home & Garden
561,23-04-2022 01:04,9094,93,1953,16,Saturday,23,21,1844.815553,Health & Beauty
562,10-04-2020 10:40,4105,9,477,14,Friday,10,53,456.7363516,Health & Beauty
563,17-11-2022 01:45,2538,84,1848,46,Thursday,17,22,1677.069355,Books
564,06-05-2023 04:19,1994,63,2142,18,Saturday,6,34,2351.364676,Clothing
565,10-07-2020 04:57,3408,81,3078,27,Friday,10,38,3309.46048,Home & Garden
566,24-05-2020 11:28,3280,50,3550,21,Sunday,24,71,3609.481722,Home & Garden
567,09-09-2021 03:32,3829,19,1368,36,Thursday,9,72,1251.111333,Books
568,16-07-2023 01:49,1986,18,54,29,Sunday,16,3,49.86098589,Books
569,24-05-2022 06:07,3225,91,7826,21,Tuesday,24,86,7820.663612,Food
570,13-10-2023 05:08,7451,93,5673,41,Friday,13,61,5184.184689,Food
571,11-11-2021 05:35,9053,45,3465,45,Thursday,11,77,3252.467046,Toys
572,16-04-2023 09:17,9434,13,715,16,Sunday,16,55,696.2288003,Toys
573,07-09-2021 00:40,4969,58,3190,36,Tuesday,7,55,3458.039152,Food
574,03-09-2022 04:42,1244,90,7560,35,Saturday,3,84,8131.842414,Sports
575,21-03-2023 11:26,1118,73,730,12,Tuesday,21,10,783.1703257,Automotive
576,21-06-2022 16:31,8807,79,3476,25,Tuesday,21,44,3425.554777,Toys
577,31-08-2023 06:20,1868,9,162,35,Thursday,31,18,167.3566855,Home & Garden
578,16-05-2021 09:56,6578,78,7332,20,Sunday,16,94,7609.145706,Books
579,05-03-2023 09:12,9961,29,986,10,Sunday,5,34,992.4542765,Sports
580,01-07-2023 00:49,9650,20,200,26,Saturday,1,10,204.7728806,Jewelry
581,31-01-2020 04:58,4917,66,2046,4,Friday,31,31,2227.643752,Food
582,17-07-2020 05:29,4740,78,7800,28,Friday,17,100,7611.066375,Electronics
583,01-09-2022 18:24,5349,89,2047,35,Thursday,1,23,2022.568908,Jewelry
584,10-11-2021 09:19,1127,69,4761,45,Wednesday,10,69,4587.06616,Books
585,15-07-2023 01:24,9285,54,2862,28,Saturday,15,53,3040.379682,Jewelry
586,23-12-2021 10:09,9822,74,1776,51,Thursday,23,24,1648.310426,Sports
587,19-08-2022 01:01,9167,81,2673,33,Friday,19,33,2719.378898,Books
588,28-05-2022 15:56,8867,14,1134,21,Saturday,28,81,1076.224413,Automotive
589,12-03-2020 09:33,1025,63,2772,10,Thursday,12,44,2503.178524,Automotive
590,24-10-2020 20:40,9635,3,33,42,Saturday,24,11,35.84070811,Toys
591,23-01-2021 21:25,8618,95,1045,3,Saturday,23,11,1117.756245,Clothing
592,14-01-2020 04:46,7970,11,682,2,Tuesday,14,62,723.1354621,Toys
593,06-02-2021 18:46,6138,50,4250,5,Saturday,6,85,4319.229096,Jewelry
594,01-05-2022 00:44,9106,61,2989,18,Sunday,1,49,2837.321559,Automotive
595,12-09-2022 20:34,9831,41,1927,37,Monday,12,47,2026.186217,Food
596,05-10-2023 02:15,3344,62,1798,40,Thursday,5,29,1761.649201,Jewelry
597,12-11-2020 23:29,2843,85,5015,45,Thursday,12,59,4665.05252,Home & Garden
598,01-10-2021 04:55,7103,79,4819,39,Friday,1,61,4703.832053,Toys
599,23-08-2022 03:30,1354,36,2340,34,Tuesday,23,65,2218.985923,Clothing
600,25-12-2021 20:59,2001,15,1350,51,Saturday,25,90,1420.078157,Electronics
601,16-12-2020 17:45,8138,43,1720,50,Wednesday,16,40,1786.691627,Home & Garden
602,02-06-2022 20:21,7897,44,1760,22,Thursday,2,40,1873.393779,Books
603,11-03-2022 16:42,4920,18,216,10,Friday,11,12,198.7888537,Jewelry
604,15-04-2023 15:31,9791,52,2652,15,Saturday,15,51,2552.873953,Clothing
605,05-03-2021 01:16,2447,10,610,9,Friday,5,61,653.3534351,Jewelry
606,13-11-2020 19:52,9644,41,1435,45,Friday,13,35,1502.532742,Food
607,09-03-2023 02:26,9482,46,3082,10,Thursday,9,67,3246.7919,Clothing
608,03-07-2022 10:34,5892,36,1332,27,Sunday,3,37,1317.80284,Sports
609,24-06-2021 11:20,5490,66,1452,25,Thursday,24,22,1408.683625,Jewelry
610,01-07-2020 20:51,4678,23,1081,26,Wednesday,1,47,1096.357828,Books
611,18-10-2023 13:05,8813,46,4002,42,Wednesday,18,87,4186.068968,Electronics
612,22-02-2022 10:15,1209,74,3774,8,Tuesday,22,51,3995.813709,Toys
613,03-09-2022 02:47,4613,16,1536,35,Saturday,3,96,1458.94098,Automotive
614,29-03-2021 22:37,3014,8,208,13,Monday,29,26,227.5705873,Clothing
615,15-11-2022 21:19,2185,51,1938,46,Tuesday,15,38,1974.420174,Books
616,03-04-2021 16:25,9328,45,2925,13,Saturday,3,65,2644.84252,Automotive
617,04-12-2021 16:25,9799,28,2156,48,Saturday,4,77,2069.947699,Food
618,02-02-2022 23:44,6828,83,5644,5,Wednesday,2,68,5143.864867,Food
619,09-05-2020 22:19,5702,81,1782,18,Saturday,9,22,1654.018851,Clothing
620,11-04-2021 15:25,7770,62,1364,15,Sunday,11,22,1262.483105,Health & Beauty
621,15-03-2022 14:10,9487,10,660,11,Tuesday,15,66,711.1437981,Books
622,23-12-2021 12:43,2977,82,5904,51,Thursday,23,72,5633.546408,Jewelry
623,25-05-2021 07:06,4826,5,175,21,Tuesday,25,35,178.6595544,Health & Beauty
624,18-09-2020 05:16,3590,78,5772,37,Friday,18,74,6253.039879,Books
625,16-06-2021 05:35,2740,89,3560,24,Wednesday,16,40,3332.231623,Health & Beauty
626,01-01-2021 22:52,4525,100,5700,0,Friday,1,57,6223.609607,Jewelry
627,21-05-2023 17:44,4094,96,1344,21,Sunday,21,14,1424.902706,Health & Beauty
628,06-12-2020 00:50,8872,81,3240,49,Sunday,6,40,3004.101754,Home & Garden
629,23-12-2021 20:28,7171,26,494,51,Thursday,23,19,520.388576,Food
630,05-11-2021 14:06,2836,28,1484,44,Friday,5,53,1629.364419,Home & Garden
631,03-01-2021 14:45,4516,95,6935,1,Sunday,3,73,7559.839106,Sports
632,22-02-2021 09:54,4592,59,3422,8,Monday,22,58,3572.66547,Home & Garden
633,17-08-2020 16:28,7722,42,1260,33,Monday,17,30,1350.589634,Automotive
